FrameID,Type,Chi2,Timestamp
1292,direct,0.00244383,1.34185e+09
1292,indirect,0.00206572,1.34185e+09
1293,direct,0.00211126,1.34185e+09
1294,direct,0.00157602,1.34185e+09
1293,indirect,0.00156877,1.34185e+09
1294,direct,0.00265736,1.34185e+09
1294,indirect,0.00334349,1.34185e+09
1295,direct,0.00246277,1.34185e+09
1295,indirect,0.00244656,1.34185e+09
1296,direct,0.00252551,1.34185e+09
1297,direct,0.00271858,1.34185e+09
1296,indirect,0.00177899,1.34185e+09
1297,indirect,0.00145574,1.34185e+09
1298,direct,0.0023208,1.34185e+09
1299,direct,0.0023301,1.34185e+09
1300,direct,0.00155197,1.34185e+09
1298,indirect,0.00173457,1.34185e+09
1299,indirect,0.00202167,1.34185e+09
1300,direct,0.00188451,1.34185e+09
1301,direct,0.00219156,1.34185e+09
1300,indirect,0.00129693,1.34185e+09
1301,indirect,0.00131528,1.34185e+09
1302,indirect,0.00239821,1.34185e+09
1303,indirect,0.00143734,1.34185e+09
1304,indirect,0.00138261,1.34185e+09
1305,indirect,0.00151551,1.34185e+09
1306,indirect,0.000816108,1.34185e+09
1307,direct,0.00144566,1.34185e+09
1307,indirect,0.00137594,1.34185e+09
1308,indirect,0.00127313,1.34185e+09
1309,direct,0.000982284,1.34185e+09
1309,indirect,0.00208018,1.34185e+09
1310,indirect,0.000993751,1.34185e+09
1311,direct,0.00235597,1.34185e+09
1311,indirect,0.00157303,1.34185e+09
1312,indirect,0.000992998,1.34185e+09
1313,indirect,0.000805569,1.34185e+09
1314,indirect,0.00105437,1.34185e+09
1315,indirect,0.00127341,1.34185e+09
1316,direct,0.00153619,1.34185e+09
1317,direct,0.00160157,1.34185e+09
1316,indirect,0.000938545,1.34185e+09
1317,indirect,0.0018306,1.34185e+09
1318,direct,0.00188044,1.34185e+09
1318,indirect,0.00157675,1.34185e+09
1319,indirect,0.00106199,1.34185e+09
1320,indirect,0.000827952,1.34185e+09
1321,indirect,0.000615334,1.34185e+09
1322,indirect,0.00139959,1.34185e+09
1323,direct,0.000833368,1.34185e+09
1324,direct,0.00198774,1.34185e+09
1325,direct,0.00182365,1.34185e+09
1326,direct,0.00246962,1.34185e+09
1327,direct,0.00244306,1.34185e+09
1328,direct,0.00292487,1.34185e+09
1329,direct,0.00191835,1.34185e+09
1323,indirect,0.00195988,1.34185e+09
1324,indirect,0.000887826,1.34185e+09
1325,indirect,0.000684488,1.34185e+09
1326,direct,0.00111733,1.34185e+09
1326,indirect,0.00277248,1.34185e+09
1327,direct,0.00214782,1.34185e+09
1328,direct,0.00207729,1.34185e+09
1327,indirect,0.000829413,1.34185e+09
1328,direct,0.00272687,1.34185e+09
1329,direct,0.00334766,1.34185e+09
1330,direct,0.00187086,1.34185e+09
1328,indirect,0.0030888,1.34185e+09
1329,indirect,0.00143312,1.34185e+09
1330,direct,0.00206179,1.34185e+09
1331,direct,0.00248091,1.34185e+09
1332,direct,0.002263,1.34185e+09
1330,indirect,0.00189678,1.34185e+09
1331,direct,0.00290412,1.34185e+09
1332,direct,0.00148633,1.34185e+09
1333,direct,0.00189284,1.34185e+09
1334,direct,0.00309774,1.34185e+09
1335,direct,0.00194137,1.34185e+09
1331,indirect,0.00202468,1.34185e+09
1332,direct,0.00319732,1.34185e+09
1333,direct,0.00122325,1.34185e+09
1332,indirect,0.00149252,1.34185e+09
1333,direct,0.00325134,1.34185e+09
1334,direct,0.00186321,1.34185e+09
1333,indirect,0.00232359,1.34185e+09
1334,direct,0.00289768,1.34185e+09
1335,direct,0.00323,1.34185e+09
1336,direct,0.00238399,1.34185e+09
1337,direct,0.00234291,1.34185e+09
1338,direct,0.00298676,1.34185e+09
1339,direct,0.00222705,1.34185e+09
1340,direct,0.00303956,1.34185e+09
1341,direct,0.00275401,1.34185e+09
1342,direct,0.00264599,1.34185e+09
1334,indirect,0.00250292,1.34185e+09
1335,direct,0.00151832,1.34185e+09
1336,direct,0.00255125,1.34185e+09
1335,indirect,0.00254959,1.34185e+09
1336,indirect,0.00257679,1.34185e+09
1337,direct,0.0021513,1.34185e+09
1338,direct,0.00271435,1.34185e+09
1339,direct,0.00179771,1.34185e+09
1340,direct,0.00190381,1.34185e+09
1341,direct,0.00284809,1.34185e+09
1342,direct,0.00235905,1.34185e+09
1343,direct,0.00243392,1.34185e+09
1337,indirect,0.00311875,1.34185e+09
1338,indirect,0.00166317,1.34185e+09
1339,direct,0.00199006,1.34185e+09
1339,indirect,0.00221617,1.34185e+09
1340,indirect,0.00224563,1.34185e+09
1341,indirect,0.00112967,1.34185e+09
1342,indirect,0.00146681,1.34185e+09
1343,indirect,0.000742929,1.34185e+09
1344,direct,0.000650591,1.34185e+09
1345,direct,0.000934643,1.34185e+09
1344,indirect,0.00357398,1.34185e+09
1345,indirect,0.00221333,1.34185e+09
1346,indirect,0.00120606,1.34185e+09
1347,indirect,0.00218003,1.34185e+09
1348,indirect,0.00214509,1.34185e+09
1349,indirect,0.00210446,1.34185e+09
1350,indirect,0.0016414,1.34185e+09
1351,indirect,0.00184887,1.34185e+09
1352,direct,0.00292102,1.34185e+09
1353,direct,0.00232677,1.34185e+09
1352,indirect,0.001387,1.34185e+09
1353,indirect,0.00218488,1.34185e+09
1354,indirect,0.00100508,1.34185e+09
1355,indirect,0.00115411,1.34185e+09
1356,indirect,0.00195968,1.34185e+09
1357,indirect,0.00254872,1.34185e+09
1358,indirect,0.0021614,1.34185e+09
1359,indirect,0.00228481,1.34185e+09
1360,indirect,0.00194551,1.34185e+09
1361,indirect,0.00221521,1.34185e+09
1362,indirect,0.00122359,1.34185e+09
1363,indirect,0.00184863,1.34185e+09
1364,indirect,0.0018477,1.34185e+09
1365,indirect,0.00201744,1.34185e+09
1366,indirect,0.00211882,1.34185e+09
1367,indirect,0.00130448,1.34185e+09
1368,indirect,0.00310081,1.34185e+09
1369,indirect,0.0020573,1.34185e+09
1370,indirect,0.0032432,1.34185e+09
1371,indirect,0.00305345,1.34185e+09
1372,direct,0.00166731,1.34185e+09
1372,indirect,0.00293732,1.34185e+09
1373,indirect,0.00190862,1.34185e+09
1374,direct,0.00179809,1.34185e+09
1374,indirect,0.00222135,1.34185e+09
1375,indirect,0.00201639,1.34185e+09
1376,indirect,0.00117431,1.34185e+09
1377,indirect,0.00198404,1.34185e+09
1378,indirect,0.00140411,1.34185e+09
1379,indirect,0.00173353,1.34185e+09
1380,indirect,0.000966486,1.34185e+09
1381,indirect,0.000749435,1.34185e+09
1382,indirect,0.00166972,1.34185e+09
1383,indirect,0.00211461,1.34185e+09
1384,indirect,0.00125111,1.34185e+09
1385,indirect,0.00194337,1.34185e+09
1386,indirect,0.00223205,1.34185e+09
1387,indirect,0.00176147,1.34185e+09
1388,direct,0.00266315,1.34185e+09
1388,indirect,0.00183991,1.34185e+09
1389,direct,0.00161179,1.34185e+09
1389,indirect,0.00141188,1.34185e+09
1390,indirect,0.00167064,1.34185e+09
1391,direct,0.00182617,1.34185e+09
1391,indirect,0.00204527,1.34185e+09
1392,indirect,0.00145771,1.34185e+09
1393,indirect,0.00139411,1.34185e+09
1394,indirect,0.00102414,1.34185e+09
1395,indirect,0.00113137,1.34185e+09
1396,direct,0.00157648,1.34185e+09
1396,indirect,0.00119355,1.34185e+09
1397,indirect,0.00115756,1.34185e+09
1398,indirect,0.00117822,1.34185e+09
1399,indirect,0.0015377,1.34185e+09
1400,indirect,0.00130349,1.34185e+09
1401,indirect,0.00163576,1.34185e+09
1402,direct,0.00140607,1.34185e+09
1402,indirect,0.0021763,1.34185e+09
1403,indirect,0.00356314,1.34185e+09
1404,indirect,0.00156117,1.34185e+09
1405,direct,0.00329922,1.34185e+09
1405,indirect,0.00288827,1.34185e+09
1406,indirect,0.00145173,1.34185e+09
1407,indirect,0.00188908,1.34185e+09
1408,indirect,0.00102563,1.34185e+09
1409,indirect,0.00101095,1.34185e+09
1410,indirect,0.00126452,1.34185e+09
1411,indirect,0.00145819,1.34185e+09
1412,direct,0.000960555,1.34185e+09
1412,indirect,0.00147376,1.34185e+09
1413,indirect,0.0011109,1.34185e+09
1414,indirect,0.000992116,1.34185e+09
1415,indirect,0.00207652,1.34185e+09
1416,indirect,0.00105908,1.34185e+09
1417,indirect,0.000654362,1.34185e+09
1418,indirect,0.0015824,1.34185e+09
1419,direct,0.00168544,1.34185e+09
1419,indirect,0.00190458,1.34185e+09
1420,indirect,0.00186942,1.34185e+09
1421,indirect,0.00186494,1.34185e+09
1422,indirect,0.00315774,1.34185e+09
1423,indirect,0.00164088,1.34185e+09
1424,indirect,0.00237389,1.34185e+09
1425,indirect,0.00174593,1.34185e+09
1426,indirect,0.00124895,1.34185e+09
1427,indirect,0.00363572,1.34185e+09
1428,indirect,0.00194511,1.34185e+09
1429,direct,0.00264232,1.34185e+09
1429,indirect,0.00297017,1.34185e+09
1430,indirect,0.000856997,1.34185e+09
1431,indirect,0.000864142,1.34185e+09
1432,indirect,0.00147853,1.34185e+09
1433,direct,0.00147563,1.34185e+09
1433,indirect,0.00230271,1.34185e+09
1434,indirect,0.00205064,1.34185e+09
1435,direct,0.0010346,1.34185e+09
1435,indirect,0.00169391,1.34185e+09
1436,indirect,0.00216956,1.34185e+09
1437,direct,0.000979469,1.34185e+09
1437,indirect,0.00228947,1.34185e+09
1438,direct,0.00168595,1.34185e+09
1438,indirect,0.00276092,1.34185e+09
1439,indirect,0.00269492,1.34185e+09
1440,direct,0.00198372,1.34185e+09
1440,indirect,0.00286037,1.34185e+09
1441,direct,0.00185504,1.34185e+09
1441,indirect,0.00206849,1.34185e+09
1442,indirect,0.00220502,1.34185e+09
1443,indirect,0.00148449,1.34185e+09
1444,indirect,0.00184302,1.34185e+09
1445,indirect,0.00218454,1.34185e+09
1446,indirect,0.00110945,1.34185e+09
1447,direct,0.00257506,1.34185e+09
1447,indirect,0.00176454,1.34185e+09
1448,indirect,0.00163977,1.34185e+09
1449,indirect,0.00142807,1.34185e+09
1450,indirect,0.00117075,1.34185e+09
1451,indirect,0.00214281,1.34185e+09
1452,direct,0.00284534,1.34185e+09
1453,direct,0.00293995,1.34185e+09
1454,direct,0.0017426,1.34185e+09
1452,indirect,0.00407245,1.34185e+09
1453,indirect,0.0018648,1.34185e+09
1454,indirect,0.00174284,1.34185e+09
1455,indirect,0.00136264,1.34185e+09
1456,indirect,0.001729,1.34185e+09
1457,indirect,0.000934705,1.34185e+09
1458,indirect,0.00280232,1.34185e+09
1459,indirect,0.00100358,1.34185e+09
1460,direct,0.0017688,1.34185e+09
1460,indirect,0.00129673,1.34185e+09
1461,direct,0.00149452,1.34185e+09
1461,indirect,0.00133527,1.34185e+09
1462,indirect,0.000701352,1.34185e+09
1463,direct,0.0015287,1.34185e+09
1464,direct,0.00262481,1.34185e+09
1463,indirect,0.0031187,1.34185e+09
1464,indirect,0.00210005,1.34185e+09
1465,indirect,0.00230281,1.34185e+09
1466,indirect,0.00139725,1.34185e+09
1467,direct,0.00179827,1.34185e+09
1467,indirect,0.0025685,1.34185e+09
1468,indirect,0.00116847,1.34185e+09
1469,indirect,0.00173016,1.34185e+09
1470,indirect,0.00170413,1.34185e+09
1471,indirect,0.00184916,1.34185e+09
1472,indirect,0.00184293,1.34185e+09
1473,indirect,0.00268693,1.34185e+09
1474,indirect,0.00326067,1.34185e+09
1475,indirect,0.00332504,1.34185e+09
1476,indirect,0.00306667,1.34185e+09
1477,indirect,0.0026368,1.34185e+09
1478,direct,0.00220204,1.34185e+09
1478,indirect,0.00179286,1.34185e+09
1479,indirect,0.001476,1.34185e+09
1480,indirect,0.00161758,1.34185e+09
1481,indirect,0.00173579,1.34185e+09
1482,indirect,0.00183681,1.34185e+09
1483,indirect,0.00160677,1.34185e+09
1484,indirect,0.00152681,1.34185e+09
1485,direct,0.000742128,1.34185e+09
1485,indirect,0.00202347,1.34185e+09
1486,indirect,0.00142727,1.34185e+09
1487,indirect,0.00172216,1.34185e+09
1488,indirect,0.00100477,1.34185e+09
1489,indirect,0.00159097,1.34185e+09
1490,indirect,0.00136702,1.34185e+09
1491,indirect,0.00188055,1.34185e+09
1492,direct,0.00169176,1.34185e+09
1492,indirect,0.00256088,1.34185e+09
1493,direct,0.000981676,1.34185e+09
1493,indirect,0.00188301,1.34185e+09
1494,indirect,0.00162058,1.34185e+09
1495,indirect,0.00233157,1.34185e+09
1496,indirect,0.00188033,1.34185e+09
1497,direct,0.0019335,1.34185e+09
1497,indirect,0.00195879,1.34185e+09
1498,indirect,0.00222754,1.34185e+09
1499,indirect,0.00233654,1.34185e+09
1500,indirect,0.00148442,1.34185e+09
1501,indirect,0.00200334,1.34185e+09
1502,indirect,0.00162353,1.34185e+09
1503,indirect,0.00262174,1.34185e+09
1504,indirect,0.00208003,1.34185e+09
1505,indirect,0.00103004,1.34185e+09
1506,indirect,0.00121642,1.34185e+09
1507,indirect,0.00192096,1.34185e+09
1508,indirect,0.00209914,1.34185e+09
1509,indirect,0.00196206,1.34185e+09
1510,direct,0.00281726,1.34185e+09
1510,indirect,0.0028093,1.34185e+09
1511,direct,0.00261681,1.34185e+09
1511,indirect,0.00255367,1.34185e+09
1512,indirect,0.0020464,1.34185e+09
1513,indirect,0.00329168,1.34185e+09
1514,indirect,0.00339891,1.34185e+09
1515,direct,0.00190412,1.34185e+09
1515,indirect,0.00290074,1.34185e+09
1516,indirect,0.00249987,1.34185e+09
1517,indirect,0.00222875,1.34185e+09
1518,direct,0.00268612,1.34185e+09
1518,indirect,0.00269843,1.34185e+09
1519,direct,0.00296642,1.34185e+09
1519,indirect,0.00123969,1.34185e+09
1520,indirect,0.00206789,1.34185e+09
1521,direct,0.00307556,1.34185e+09
1521,indirect,0.00276578,1.34185e+09
1522,direct,0.00240892,1.34185e+09
1522,indirect,0.00152747,1.34185e+09
1523,indirect,0.00155952,1.34185e+09
1524,indirect,0.00152772,1.34185e+09
1525,indirect,0.00209077,1.34185e+09
1526,direct,0.000916663,1.34185e+09
1526,indirect,0.0020957,1.34185e+09
1527,indirect,0.00167415,1.34185e+09
1528,indirect,0.000992513,1.34185e+09
1529,indirect,0.00123674,1.34185e+09
1530,direct,0.00115902,1.34185e+09
1530,indirect,0.00160646,1.34185e+09
1531,indirect,0.00189202,1.34185e+09
1532,indirect,0.00148247,1.34185e+09
1533,indirect,0.00108695,1.34185e+09
1534,indirect,0.00105553,1.34185e+09
1535,indirect,0.00239527,1.34185e+09
1536,indirect,0.00246261,1.34185e+09
1537,indirect,0.00190789,1.34185e+09
1538,indirect,0.00076268,1.34185e+09
1539,indirect,0.0013199,1.34185e+09
1540,indirect,0.0016401,1.34185e+09
1541,indirect,0.00115738,1.34185e+09
1542,indirect,0.00191081,1.34185e+09
1543,direct,0.00189174,1.34185e+09
1543,indirect,0.00213694,1.34185e+09
1544,direct,0.00168606,1.34185e+09
1544,indirect,0.00172419,1.34185e+09
1545,indirect,0.00271202,1.34185e+09
1546,indirect,0.00254567,1.34185e+09
1547,direct,0.00115399,1.34185e+09
1548,direct,0.00216203,1.34185e+09
1547,indirect,0.00136917,1.34185e+09
1548,indirect,0.00121221,1.34185e+09
1549,direct,0.00181853,1.34185e+09
1549,indirect,0.001229,1.34185e+09
1550,indirect,0.00126752,1.34185e+09
1551,indirect,0.00127734,1.34185e+09
1552,indirect,0.00138628,1.34185e+09
1553,direct,0.00128533,1.34185e+09
1553,indirect,0.00109528,1.34185e+09
1554,direct,0.00129195,1.34185e+09
1554,indirect,0.000976625,1.34185e+09
1555,indirect,0.00152589,1.34185e+09
1556,indirect,0.00112228,1.34185e+09
1557,indirect,0.00183475,1.34185e+09
1558,direct,0.00121014,1.34185e+09
1559,direct,0.00139905,1.34185e+09
1560,direct,0.0022397,1.34185e+09
1558,indirect,0.00170605,1.34185e+09
1559,indirect,0.0019239,1.34185e+09
1560,indirect,0.00114542,1.34185e+09
1561,indirect,0.00115361,1.34185e+09
1562,indirect,0.00109246,1.34185e+09
1563,direct,0.0016311,1.34185e+09
1564,direct,0.00146352,1.34185e+09
1563,indirect,0.00184782,1.34185e+09
1564,direct,0.00252341,1.34185e+09
1564,indirect,0.00240158,1.34185e+09
1565,indirect,0.00210518,1.34185e+09
1566,direct,0.00221307,1.34185e+09
1566,indirect,0.00213665,1.34185e+09
1567,indirect,0.00213314,1.34185e+09
1568,direct,0.00207099,1.34185e+09
1568,indirect,0.00220214,1.34185e+09
1569,indirect,0.00213329,1.34185e+09
1570,indirect,0.00159989,1.34185e+09
1571,indirect,0.00232004,1.34185e+09
1572,direct,0.00239,1.34185e+09
1572,indirect,0.00249447,1.34185e+09
1573,indirect,0.00174577,1.34185e+09
1574,indirect,0.00191505,1.34185e+09
1575,indirect,0.00213477,1.34185e+09
1576,indirect,0.00164056,1.34185e+09
1577,direct,0.00139566,1.34185e+09
1577,indirect,0.00172496,1.34185e+09
1578,direct,0.00170141,1.34185e+09
1579,direct,0.00163325,1.34185e+09
1578,indirect,0.0017267,1.34185e+09
1579,direct,0.00231184,1.34185e+09
1579,indirect,0.00172911,1.34185e+09
1580,indirect,0.00146637,1.34185e+09
1581,indirect,0.00341228,1.34185e+09
1582,indirect,0.00230383,1.34185e+09
1583,indirect,0.00193256,1.34185e+09
1584,indirect,0.00282343,1.34185e+09
1585,indirect,0.00230898,1.34185e+09
1586,indirect,0.00181436,1.34185e+09
1587,direct,0.003087,1.34185e+09
1588,direct,0.00259233,1.34185e+09
1587,indirect,0.00162048,1.34185e+09
1588,direct,0.00196482,1.34185e+09
1588,indirect,0.00160849,1.34185e+09
1589,indirect,0.00169299,1.34185e+09
1590,direct,0.00197215,1.34185e+09
1591,direct,0.00271213,1.34185e+09
1590,indirect,0.00196311,1.34185e+09
1591,indirect,0.00231097,1.34185e+09
1592,indirect,0.00154414,1.34185e+09
1593,indirect,0.00316495,1.34185e+09
1594,indirect,0.00303145,1.34185e+09
1595,indirect,0.00203908,1.34185e+09
1596,indirect,0.00224114,1.34185e+09
1597,direct,0.00177325,1.34185e+09
1597,indirect,0.00262568,1.34185e+09
1598,indirect,0.00235233,1.34185e+09
1599,indirect,0.00189168,1.34185e+09
1600,indirect,0.00248103,1.34185e+09
1601,indirect,0.00184975,1.34185e+09
1602,indirect,0.00112096,1.34185e+09
1603,direct,0.00167116,1.34185e+09
1603,indirect,0.00149972,1.34185e+09
1604,indirect,0.00216991,1.34185e+09
1605,direct,0.0021248,1.34185e+09
1606,direct,0.00273384,1.34185e+09
1605,indirect,0.00241081,1.34185e+09
1606,indirect,0.00197063,1.34185e+09
1607,indirect,0.00157344,1.34185e+09
1608,indirect,0.00152779,1.34185e+09
1609,indirect,0.00175847,1.34185e+09
1610,indirect,0.0016029,1.34185e+09
1611,indirect,0.00123464,1.34185e+09
1612,direct,0.00143316,1.34185e+09
1613,direct,0.00171064,1.34185e+09
1614,direct,0.00153501,1.34185e+09
1612,indirect,0.00167991,1.34185e+09
1613,indirect,0.0018177,1.34185e+09
1614,indirect,0.00169911,1.34185e+09
1615,indirect,0.0012318,1.34185e+09
1616,indirect,0.00185721,1.34185e+09
1617,indirect,0.00184926,1.34185e+09
1618,indirect,0.00145679,1.34185e+09
1619,indirect,0.00275396,1.34185e+09
1620,indirect,0.00295312,1.34185e+09
1621,direct,0.00168685,1.34185e+09
1621,indirect,0.00226166,1.34185e+09
1622,indirect,0.00236834,1.34185e+09
1623,indirect,0.00141077,1.34185e+09
1624,indirect,0.000971068,1.34185e+09
1625,indirect,0.00166449,1.34185e+09
1626,indirect,0.00197835,1.34185e+09
1627,direct,0.00152553,1.34185e+09
1627,indirect,0.00193678,1.34185e+09
1628,direct,0.00143155,1.34185e+09
1629,direct,0.00163245,1.34185e+09
1628,indirect,0.00134875,1.34185e+09
1629,direct,0.000951773,1.34185e+09
1629,indirect,0.00154297,1.34185e+09
1630,indirect,0.00159134,1.34185e+09
1631,indirect,0.00229157,1.34185e+09
1632,indirect,0.00136767,1.34185e+09
1633,direct,0.00217163,1.34185e+09
1633,indirect,0.00131948,1.34185e+09
1634,indirect,0.00312719,1.34185e+09
1635,indirect,0.00229637,1.34185e+09
1636,direct,0.00214273,1.34185e+09
1636,indirect,0.0032026,1.34185e+09
1637,indirect,0.00220638,1.34185e+09
1638,indirect,0.00178205,1.34185e+09
1639,indirect,0.00190223,1.34185e+09
1640,indirect,0.00150218,1.34185e+09
1641,indirect,0.00226493,1.34185e+09
1642,indirect,0.00138764,1.34185e+09
1643,indirect,0.00156776,1.34185e+09
1644,direct,0.00173112,1.34185e+09
1644,indirect,0.00184528,1.34185e+09
1645,indirect,0.00161112,1.34185e+09
1646,indirect,0.00152629,1.34185e+09
1647,indirect,0.00120964,1.34185e+09
1648,indirect,0.00166439,1.34185e+09
1649,indirect,0.00191889,1.34185e+09
1650,indirect,0.00129905,1.34185e+09
1651,direct,0.0016106,1.34185e+09
1652,direct,0.00171506,1.34185e+09
1651,indirect,0.00205149,1.34185e+09
1652,direct,0.00180116,1.34185e+09
1653,direct,0.00143495,1.34185e+09
1652,indirect,0.00124614,1.34185e+09
1653,indirect,0.00208583,1.34185e+09
1654,indirect,0.00131408,1.34185e+09
1655,indirect,0.00185656,1.34185e+09
1656,direct,0.00160169,1.34185e+09
1657,direct,0.00158122,1.34185e+09
1656,indirect,0.00182755,1.34185e+09
1657,indirect,0.00168234,1.34185e+09
1658,direct,0.00185941,1.34185e+09
1659,direct,0.000985206,1.34185e+09
1660,direct,0.00203216,1.34185e+09
1658,indirect,0.00148969,1.34185e+09
1659,indirect,0.00235976,1.34185e+09
1660,indirect,0.00274192,1.34185e+09
1661,direct,0.00144437,1.34185e+09
1662,direct,0.00150668,1.34185e+09
1663,direct,0.00141432,1.34185e+09
1664,direct,0.00163202,1.34185e+09
1665,direct,0.00182995,1.34185e+09
1661,indirect,0.00167618,1.34185e+09
1662,indirect,0.00133493,1.34185e+09
1663,indirect,0.00181789,1.34185e+09
1664,direct,0.00225208,1.34185e+09
1665,direct,0.0023158,1.34185e+09
1664,indirect,0.00133947,1.34185e+09
1665,indirect,0.00241481,1.34185e+09
1666,indirect,0.00159599,1.34185e+09
1667,indirect,0.00248012,1.34185e+09
1668,direct,0.00179262,1.34185e+09
1669,direct,0.00184261,1.34185e+09
1668,indirect,0.00112184,1.34185e+09
1669,direct,0.00250949,1.34185e+09
1670,direct,0.00217482,1.34185e+09
1671,direct,0.00122447,1.34185e+09
1672,direct,0.00279237,1.34185e+09
FrameID,Type,Chi2,Timestamp
29,indirect,0,1.34185e+09
31,indirect,0,1.34185e+09
33,indirect,0,1.34185e+09
35,indirect,0,1.34185e+09
37,indirect,0,1.34185e+09
39,indirect,0,1.34185e+09
41,indirect,0,1.34185e+09
43,indirect,0,1.34185e+09
45,indirect,0,1.34185e+09
47,indirect,0,1.34185e+09
49,indirect,0,1.34185e+09
FrameID,Type,Chi2,Timestamp
29,indirect,0,1.34185e+09
FrameID,Type,Chi2,Timestamp
30,indirect,0,1.34185e+09
32,indirect,0,1.34185e+09
34,indirect,0,1.34185e+09
36,indirect,0,1.34185e+09
38,indirect,0,1.34185e+09
40,indirect,0,1.34185e+09
42,indirect,0,1.34185e+09
44,indirect,0,1.34185e+09
46,indirect,0,1.34185e+09
48,indirect,0,1.34185e+09
49,direct,0.00118178,1.34185e+09
50,direct,0.0011887,1.34185e+09
51,direct,0.000902216,1.34185e+09
49,indirect,0.00279431,1.34185e+09
50,direct,0.00225248,1.34185e+09
50,indirect,0.00268711,1.34185e+09
51,direct,0.00165253,1.34185e+09
51,indirect,0.00179715,1.34185e+09
52,direct,0.000793722,1.34185e+09
53,direct,0.00155881,1.34185e+09
54,direct,0.00204621,1.34185e+09
55,direct,0.00167769,1.34185e+09
56,direct,0.00122165,1.34185e+09
57,direct,0.00149991,1.34185e+09
58,direct,0.00161605,1.34185e+09
52,indirect,0.00160912,1.34185e+09
53,direct,0.00191899,1.34185e+09
54,direct,0.00127791,1.34185e+09
55,direct,0.00110641,1.34185e+09
56,direct,0.0014269,1.34185e+09
57,direct,0.00201093,1.34185e+09
58,direct,0.00172489,1.34185e+09
53,indirect,0.00188426,1.34185e+09
54,direct,0.000928278,1.34185e+09
55,direct,0.00151461,1.34185e+09
54,indirect,0.00199711,1.34185e+09
55,direct,0.00176665,1.34185e+09
55,indirect,0.00244177,1.34185e+09
56,direct,0.00208354,1.34185e+09
57,direct,0.00269125,1.34185e+09
58,direct,0.00206855,1.34185e+09
59,direct,0.00167308,1.34185e+09
60,direct,0.00254656,1.34185e+09
61,direct,0.0024596,1.34185e+09
62,direct,0.00219408,1.34185e+09
63,direct,0.00222961,1.34185e+09
64,direct,0.00249977,1.34185e+09
56,indirect,0.0027903,1.34185e+09
57,direct,0.000804616,1.34185e+09
58,direct,0.00152478,1.34185e+09
59,direct,0.00169052,1.34185e+09
FrameID,Type,Chi2,Timestamp
30,indirect,0,1.34185e+09
32,indirect,0,1.34185e+09
34,indirect,0,1.34185e+09
36,indirect,0,1.34185e+09
38,indirect,0,1.34185e+09
40,indirect,0,1.34185e+09
FrameID,Type,Chi2,Timestamp
31,indirect,0,1.34185e+09
33,indirect,0,1.34185e+09
35,indirect,0,1.34185e+09
37,indirect,0,1.34185e+09
FrameID,Type,Chi2,Timestamp
30,indirect,0,1.34185e+09
32,indirect,0,1.34185e+09
34,indirect,0,1.34185e+09
FrameID,Type,Chi2,Timestamp
31,indirect,0,1.34185e+09
33,indirect,0,1.34185e+09
35,indirect,0,1.34185e+09
37,indirect,0,1.34185e+09
39,indirect,0,1.34185e+09
41,indirect,0,1.34185e+09
43,indirect,0,1.34185e+09
45,indirect,0,1.34185e+09
47,indirect,0,1.34185e+09
49,indirect,0,1.34185e+09
51,indirect,0,1.34185e+09
53,indirect,0,1.34185e+09
55,indirect,0,1.34185e+09
57,indirect,0,1.34185e+09
59,indirect,0,1.34185e+09
61,indirect,0,1.34185e+09
FrameID,Type,Chi2,Timestamp
32,indirect,0,1.34185e+09
34,indirect,0,1.34185e+09
36,indirect,0,1.34185e+09
38,indirect,0,1.34185e+09
40,indirect,0,1.34185e+09
42,indirect,0,1.34185e+09
44,indirect,0,1.34185e+09
46,indirect,0,1.34185e+09
48,indirect,0,1.34185e+09
50,indirect,0,1.34185e+09
52,indirect,0,1.34185e+09
54,indirect,0,1.34185e+09
56,indirect,0,1.34185e+09
58,indirect,0,1.34185e+09
60,indirect,0,1.34185e+09
62,indirect,0,1.34185e+09
64,indirect,0,1.34185e+09
66,indirect,0,1.34185e+09
68,indirect,0,1.34185e+09
70,indirect,0,1.34185e+09
72,indirect,0,1.34185e+09
74,indirect,0,1.34185e+09
76,indirect,0,1.34185e+09
78,indirect,0,1.34185e+09
80,indirect,0,1.34185e+09
82,indirect,0,1.34185e+09
84,indirect,0,1.34185e+09
86,indirect,0,1.34185e+09
88,indirect,0,1.34185e+09
90,indirect,0,1.34185e+09
92,indirect,0,1.34185e+09
94,indirect,0,1.34185e+09
96,indirect,0,1.34185e+09
98,indirect,0,1.34185e+09
100,indirect,0,1.34185e+09
102,indirect,0,1.34185e+09
104,indirect,0,1.34185e+09
106,indirect,0,1.34185e+09
108,indirect,0,1.34185e+09
110,indirect,0,1.34185e+09
112,indirect,0,1.34185e+09
114,indirect,0,1.34185e+09
116,indirect,0,1.34185e+09
118,indirect,0,1.34185e+09
120,indirect,0,1.34185e+09
122,indirect,0,1.34185e+09
124,indirect,0,1.34185e+09
FrameID,Type,Chi2,Timestamp
30,indirect,0,1.34185e+09
32,indirect,0,1.34185e+09
34,indirect,0,1.34185e+09
36,indirect,0,1.34185e+09
38,indirect,0,1.34185e+09
40,indirect,0,1.34185e+09
42,indirect,0,1.34185e+09
44,indirect,0,1.34185e+09
46,indirect,0,1.34185e+09
48,indirect,0,1.34185e+09
50,indirect,0,1.34185e+09
